id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
3705,25,,2,52,700,800,1,43,174,106,90,1610,0,88,2,52,7,3951,52,2446,251,173,3,98,12,116,5,57,17
35446,32,,1,82,600,10,1,,40,68,216,454,0,34,1,17,4,313,9,171,47,95,2,48,14,34,0,12,10
11237,51,0,2,60,300,60,0,,590,106,90,1099,0,19,1,9,4,1337,28,624,174,64,0,21,7,79,2,31,7
517,22,0,2,28,700,0,1,43,600,29,62,1417,0,9,0,6,0,1107,13,671,39,22,0,10,0,31,0,16,0
8633,34,0,2,64,400,0,0,,594,106,90,1892,0,28,0,11,1,2211,45,1165,137,48,0,20,3,52,0,17,2
24782,24,0,1,15,200,0,1,,1099,29,216,198,0,41,1,23,7,1264,66,580,324,135,7,51,44,100,8,55,24
18863,,,1,,,,1,,581,106,90,782,0,11,0,8,0,1058,18,632,71,68,1,45,2,60,0,38,1
17318,22,,2,41,700,0,1,7,219,68,62,254,0,12,1,9,2,6348,313,3843,844,61,1,44,5,45,1,33,2
15272,22,0,2,17,100,10,1,7,639,62,216,726,0,17,0,8,1,1969,59,1247,135,94,2,51,5,103,3,64,7
6567,20,0,2,56,500,20,1,43,610,106,90,782,0,59,0,44,6,929,41,539,133,100,8,60,19,102,3,59,11
26343,28,0,1,12,500,40,1,,375,30,90,83,0,4,0,2,0,572,14,295,83,30,0,18,3,35,1,14,6
33122,24,0,2,66,700,0,0,43,408,106,90,2135,0,19,0,11,1,1877,36,1242,90,66,0,41,4,82,2,49,5
27170,21,,1,70,400,0,1,,178,106,90,1782,0,119,6,74,14,4329,129,2410,596,167,5,74,38,44,1,24,6
19582,23,0,1,81,600,0,1,7,565,68,62,254,0,199,5,127,25,4712,132,2844,505,324,8,214,33,185,2,134,10
20801,38,,1,63,200,0,1,7,116,68,62,1845,0,640,25,345,97,4718,195,2169,1064,513,17,217,107,328,13,149,88
8155,24,0,1,68,700,0,1,43,633,68,216,1112,0,237,5,128,40,2774,88,1426,472,313,8,145,62,216,4,106,38
26185,26,0,1,66,700,50,1,7,602,68,216,263,0,104,3,64,7,3585,80,2184,291,154,4,91,9,82,0,48,6
24751,22,0,2,59,500,10,1,7,448,73,62,2036,0,491,12,328,52,31230,1102,17388,4672,709,26,434,91,130,5,78,21
9167,26,0,1,14,500,0,1,,584,30,90,1402,0,85,0,60,4,2438,40,1624,93,99,1,58,4,145,3,100,5
13649,20,,1,2,600,10,1,7,76,29,62,242,0,246,12,147,27,2773,110,1309,571,284,14,143,54,285,11,153,48
21259,23,,2,17,600,0,1,,54,29,216,985,0,8,1,5,0,35,3,18,0,1,0,1,0,2,0,2,0
28220,25,0,1,17,900,50,1,,495,29,216,1462,0,30,1,21,3,595,13,299,102,82,4,50,10,63,2,37,7
34629,31,,1,39,700,10,1,,66,68,216,962,0,31,0,21,1,830,30,472,122,71,1,48,4,82,0,57,3
35718,33,0,2,5,100,0,1,,157,29,100,769,0,14,1,11,5,498,17,238,66,25,2,15,7,12,0,6,1
9424,,,2,,,,,,1974,9,90,237,0,15,0,9,0,1413,23,907,45,53,0,33,0,72,0,47,3
36272,18,0,2,79,0,50,1,7,393,9,90,1470,0,84,4,45,20,2921,142,1341,639,161,9,78,43,120,6,51,33
13777,36,0,2,43,400,10,1,,549,106,90,1571,0,37,1,18,7,5030,192,3048,551,109,5,61,14,45,1,27,4
17747,34,0,1,14,0,70,1,,592,66,110,1180,0,30,1,22,2,1806,71,1010,273,123,10,81,18,23,0,17,0
11129,29,0,2,72,100,520,0,,697,68,100,872,0,48,3,35,1,1970,55,1181,170,86,2,62,3,76,2,49,7
24962,23,,2,55,400,40,1,43,160,66,62,2126,0,75,1,38,12,3317,107,1945,376,155,6,85,19,111,4,56,16
17864,25,0,1,45,100,0,1,,583,73,216,2150,0,120,2,70,16,9971,256,5225,1602,307,3,177,30,168,2,80,24
21851,25,0,2,81,0,0,0,43,299,53,90,1800,0,105,3,65,10,3865,105,2308,311,136,1,91,8,186,2,127,11
29430,31,0,2,81,800,10,1,43,532,106,90,2092,0,34,0,23,0,2535,46,1591,174,147,1,90,7,113,1,66,6
28300,21,0,1,78,400,10,1,,583,106,90,83,0,89,0,64,6,6491,208,3681,860,187,2,120,19,307,7,221,30
32432,,,1,,,,0,,718,106,90,1610,0,172,2,126,5,4036,79,2429,321,258,3,175,11,263,2,165,20
28848,29,0,1,75,500,30,1,43,355,68,216,1740,0,166,6,102,13,7935,216,4453,886,320,12,183,34,251,10,157,22
1298,21,0,1,22,0,0,1,7,571,62,216,260,0,37,2,17,10,833,24,392,182,81,3,34,15,32,2,18,6
25046,25,0,2,80,800,0,1,43,636,73,62,731,0,180,4,129,4,5252,83,3423,254,309,7,217,6,206,2,135,8
19117,26,0,1,28,100,10,0,43,622,29,100,727,0,53,1,39,1,880,8,554,82,116,1,77,3,63,1,32,6
6614,25,0,1,66,0,0,1,,668,68,216,1704,0,11,0,7,0,453,7,283,33,56,1,33,2,102,2,59,4
6332,28,,1,68,500,50,1,,30,106,90,1610,0,109,6,55,15,710,31,354,107,136,7,58,24,82,2,37,10
195,33,,1,72,300,10,1,,1910,68,216,1401,0,95,3,62,2,956,43,493,134,96,4,56,9,206,11,130,20
17951,47,,1,80,800,30,0,,364,68,100,1761,0,247,4,135,30,5125,169,2712,905,355,14,157,81,323,13,144,89
1363,21,0,1,54,100,0,1,,1257,30,110,1058,0,53,0,20,7,2541,78,1232,441,55,1,19,11,76,2,30,19
35795,24,,2,36,200,10,0,,151,58,90,782,0,47,2,19,8,339,7,210,28,34,1,23,1,19,1,15,1
19381,18,0,1,66,400,10,1,12,574,68,216,968,0,65,2,31,10,4865,133,2836,491,99,4,51,13,210,4,114,24
6448,22,0,1,69,700,0,1,,924,106,90,83,0,30,0,21,1,4048,59,2614,173,134,3,83,6,80,1,51,2
20542,19,0,1,65,600,10,1,12,296,68,62,491,0,98,5,64,2,2913,160,1670,386,160,8,99,15,121,7,88,8
34700,29,,1,59,0,10,1,7,296,68,62,316,0,21,0,10,1,254,1,139,8,25,0,13,1,28,0,12,2
30698,77,0,2,75,900,0,1,,120,30,90,772,0,472,27,254,82,6719,314,3164,1226,424,14,197,71,411,13,201,54
11026,24,,1,71,200,30,1,,422,106,90,1892,0,11,0,4,1,2114,109,1152,362,23,1,15,1,15,2,9,1
1264,23,0,2,67,500,0,1,43,1041,106,90,91,0,389,12,289,15,9629,361,6512,663,396,10,284,8,215,3,154,6
15882,28,,2,19,300,40,1,,527,26,90,782,0,22,1,17,3,753,15,441,72,61,1,34,7,52,1,29,4
25158,28,1,2,40,300,0,1,,674,64,110,1342,0,22,1,12,5,1280,26,691,125,67,4,31,5,75,3,36,5
22833,32,0,1,59,500,0,1,,257,106,90,782,0,45,4,27,7,614,19,342,87,70,4,29,15,106,2,62,13
6767,19,0,2,71,500,10,1,7,654,106,90,2135,0,26,2,22,0,1847,27,1231,66,83,2,61,2,122,3,75,11
22152,34,,2,48,0,270,1,,653,23,62,1491,0,52,2,32,2,900,19,581,25,42,0,29,1,55,0,34,1
9283,33,0,1,78,100,10,0,7,539,68,62,683,0,123,6,54,34,3190,94,2011,281,559,12,375,32,129,5,84,9
27243,22,0,1,77,0,0,1,,603,106,90,327,0,41,1,24,6,3236,86,2059,236,65,2,51,3,76,2,59,7
30683,37,,1,14,700,0,1,2,37,29,110,641,0,174,6,80,29,4824,260,1657,1341,186,5,45,45,230,13,63,61
33580,39,0,2,32,900,0,1,,212,106,90,348,0,33,0,20,2,1893,53,975,296,33,0,16,4,34,0,16,2
4584,38,0,2,71,800,430,0,,884,106,90,2135,0,14,0,8,0,1482,16,812,57,84,0,44,3,124,0,72,3
4101,36,0,2,14,400,0,1,,1194,30,90,1077,0,215,17,107,59,2213,99,1119,379,348,23,148,99,185,12,68,55
13471,38,1,2,40,500,0,1,,346,73,216,2041,0,217,4,101,42,3661,129,1620,781,154,3,56,46,28,0,12,5
15595,73,0,1,67,200,170,1,43,603,68,216,726,0,121,3,73,6,3783,104,2143,444,262,5,142,32,200,4,108,26
5457,25,0,2,81,0,10,0,,687,9,90,2135,0,167,0,98,9,2169,53,1183,263,101,1,51,11,61,0,30,6
11218,22,,2,48,500,80,1,43,127,68,100,1403,0,3,1,3,0,132,2,86,12,12,0,9,0,301,12,211,27
26666,24,1,2,57,400,320,1,,182,68,62,1870,0,98,3,51,23,8222,387,3563,1874,238,6,87,67,62,0,23,13
4496,,,2,,,,1,,724,73,62,342,0,10,0,6,0,2713,33,1762,114,57,0,40,0,75,0,51,0
5111,26,0,2,49,700,0,1,43,695,73,62,254,0,34,2,22,3,2817,81,1699,234,239,6,120,32,231,5,125,24
25073,28,,2,65,900,0,1,,496,68,62,791,0,55,0,41,0,1257,21,858,44,94,1,63,1,65,1,37,1
13997,24,,1,12,100,70,1,,92,26,90,83,0,25,1,15,1,686,6,421,14,47,2,25,0,37,2,23,1
6199,31,,1,16,200,70,1,43,96,29,110,1381,0,66,1,39,7,989,23,487,149,127,3,71,21,102,1,57,10
7019,25,0,1,51,400,0,1,,720,73,216,1737,0,34,1,20,3,1600,59,965,195,70,1,51,3,75,1,48,4
18691,36,0,2,83,300,70,1,7,401,68,100,903,0,54,2,30,8,4176,70,2317,353,112,2,50,13,84,2,38,12
22337,21,0,2,79,300,0,0,,1556,106,90,91,0,72,1,49,4,2305,66,1616,118,154,7,111,9,98,7,72,8
998,43,,2,11,100,0,0,7,486,30,90,2135,0,24,0,16,0,1065,31,575,96,77,3,48,5,51,0,30,3
1840,47,0,2,31,100,0,1,,502,29,216,1973,0,74,2,22,11,1725,55,584,434,71,4,20,13,20,1,3,4
189,42,,2,43,0,0,1,,20,68,216,2188,0,49,2,22,10,749,35,344,160,63,2,21,16,47,2,16,11
16689,37,,2,38,800,0,1,43,128,106,90,2135,0,37,0,24,1,183,8,117,16,19,0,12,2,11,0,6,0
1466,25,,2,10,0,0,1,,179,30,90,1610,0,16,0,5,4,93,3,43,14,22,0,8,4,23,0,8,2
33699,22,,1,65,300,330,0,7,87,68,100,1403,0,136,2,82,28,4512,177,2140,874,243,4,112,51,108,2,58,21
28564,32,,2,71,500,90,1,,637,68,100,2164,0,23,0,14,1,1176,13,666,53,72,1,33,7,35,0,13,1
29438,27,0,1,48,800,0,1,,593,68,62,82,0,24,0,15,2,1702,30,1035,145,33,0,18,4,23,0,10,2
4041,28,0,2,71,800,0,0,43,568,106,90,83,0,55,0,28,6,2422,59,1369,250,121,2,70,9,160,4,94,15
36183,33,0,2,14,600,0,1,43,652,29,216,1026,0,359,18,122,107,7598,362,3386,1645,719,41,234,225,174,8,85,40
36969,27,0,1,58,700,240,0,43,307,106,90,2092,0,86,1,55,4,2754,43,1644,167,144,1,92,5,95,2,59,6
33377,26,0,1,71,700,0,0,,705,99,90,592,0,75,0,56,0,1199,17,821,31,113,2,83,1,83,0,53,3
9900,26,,2,24,900,0,1,,424,29,216,859,0,58,1,41,3,1027,33,592,87,76,1,55,3,185,5,129,13
1737,23,,2,74,500,0,1,7,171,68,100,2181,0,220,7,124,27,6271,203,3807,723,383,15,249,50,321,8,192,37
20975,19,0,2,81,300,0,1,7,443,73,62,1793,0,167,6,104,20,3981,149,2355,544,143,8,91,24,69,1,39,6
35294,31,0,2,73,500,20,1,43,273,30,90,83,0,6,1,3,2,1038,32,515,178,48,4,18,10,35,2,16,5
21812,28,,1,71,800,10,1,7,163,68,100,293,0,59,1,34,9,2185,58,1037,342,66,1,32,12,101,5,48,21
20717,24,,2,81,300,270,1,7,120,68,100,1395,0,62,2,24,15,1109,51,453,274,119,10,48,33,111,8,47,29
33900,32,0,2,76,0,130,1,,527,68,62,545,0,124,4,60,28,2625,58,1483,249,262,7,137,37,235,8,117,32
23896,24,0,1,59,100,210,1,,56,68,216,618,0,47,0,24,9,1360,58,587,315,80,3,29,20,147,5,66,33
4610,41,0,2,33,500,0,0,,567,106,90,2135,0,167,6,123,18,7577,281,4563,863,207,11,119,26,46,2,26,6
12734,25,0,1,52,500,0,1,43,696,68,216,2150,0,76,1,54,1,5205,102,3094,536,150,2,98,4,241,4,143,17
24730,30,,1,76,500,30,0,,61,68,40,109,0,60,4,34,9,582,21,262,124,56,2,24,11,135,8,67,29
