id,real_age,user_setage,playcard_level,label,add_under_setage_num,view_under_30_num,msg_under_30_num,gift_under_30_num,total_day,avg_early_hour,avg_last_hour
16708,0.5,1,0.007592191,1,0.010570825,0.017948595,0.002814259,0.005840363,0.236111111,0.511521739,0.879782609
27899,0.157894737,1,0.004338395,1,0.046511628,0.022016943,0.011569731,0.011031798,0.375,0.241565217,0.805173913
34264,0.644736842,0,0.031453362,1,0.00422833,0.019193031,0.003126954,0.001297859,0.513888889,0.421869565,0.762652174
30446,0.289473684,1,0.015184382,1,0.084566596,0.0498253,0.016260163,0.003893576,0.319444444,0.334608696,0.879
22513,0.078947368,1,0.071583514,1,0.023255814,0.042693725,0.018761726,0.030499676,0.277777778,0.402173913,0.934782609
35622,0.565789474,0,0.018438178,1,0.200845666,0.015555449,0.019387117,0.001297859,0.347222222,0.787826087,0.852173913
19311,0.552631579,1,0.006507592,1,0.012684989,0.012157182,0.001250782,0.007787151,0.194444444,0.453434783,0.872652174
30456,,,,1,0,0.012635811,0.0068793,0.007787151,0.069444444,0.582608696,0.808695652
16334,0.078947368,0,0.082429501,1,0.059196617,0.435456852,0.181050657,0.184944841,0.444444444,0.043478261,0.987782609
35379,0.039473684,,0.071583514,1,0.014799154,0.238596659,0.095997498,0.235561324,0.361111111,0.133782609,0.958173913
34112,0.013157895,,0.029284165,1,0.010570825,0.040444168,0.003126954,0.007138222,0.375,0.185173913,0.905
13529,0.671052632,,0.02494577,1,0.016913319,0.007849519,0.003752345,0.001297859,0.055555556,0.652173913,0.652173913
22909,0.328947368,,0.163774403,1,0.023255814,0.024170775,0.007817386,0.016872161,0.125,0.420304348,0.908217391
26588,0.184210526,0,0.070498915,1,0.262156448,0.127650409,0.037210757,0.121998702,0.361111111,0.097,0.91973913
22860,0.25,1,0.028199566,1,0.069767442,0.005552099,0.00343965,0.006489293,0.111111111,0.385869565,0.934782609
19012,0.473684211,0,0.067245119,1,0.052854123,0.044464653,0.010318949,0.043478261,0.305555556,0.247043478,0.926869565
25117,0.657894737,0,0.060737527,1,0.031712474,0.181209017,0.010006254,0.023361454,0.333333333,0.38226087,0.913043478
20058,0.394736842,0,0.054229935,1,0.002114165,0.058488489,0.015634772,0.051265412,0.236111111,0.258304348,0.598478261
23513,0.302631579,0,0.068329718,1,0.016913319,0.098836931,0.032520325,0.092147956,0.458333333,0.197608696,0.678521739
33573,0.184210526,0,0.02494577,1,0.012684989,0.004882018,0.003126954,0.004542505,0.152777778,0.446652174,0.723304348
32748,0.526315789,,0.015184382,1,0.002114165,0.006605083,0.022514071,0.003244646,0.166666667,0.170304348,0.608695652
7797,0.381578947,0,0.075921909,1,0.010570825,0.2844972,0.10756723,0.171317326,0.805555556,0.02026087,0.976
21785,0.434210526,1,0.151843818,1,0.082452431,0.009955487,0.009693558,0.011031798,0.194444444,0.46273913,0.708086957
36687,0.263157895,1,0.007592191,1,0.002114165,0,0,0.000648929,0.041666667,0.44926087,0.637695652
21843,0.342105263,1,0.028199566,1,0.061310782,0.02704255,0.024077548,0.056456846,0.138888889,0.352173913,0.939130435
36169,0.223684211,1,0.054229935,1,0.143763214,0.04293304,0.028142589,0.020765737,0.263888889,0.173913043,0.933652174
8661,0.210526316,1,0.070498915,1,0.019027484,0.067630307,0.020325203,0.038286827,0.527777778,0.205956522,0.949652174
27610,0.315789474,1,0.048806941,1,0.006342495,0.172019337,0.02188868,0.014925373,0.277777778,0.193478261,0.815217391
19247,0.644736842,,0.005422993,1,0.019027484,9.57E-05,0,,0.055555556,0.456521739,0.467391304
33835,0.723684211,,0.002169197,1,0.090909091,0.012875126,0.011882427,0.014925373,0.333333333,0.291652174,0.916652174
20660,0.342105263,0,0.005422993,1,0.002114165,0.001196573,0.001250782,0.00908501,0.069444444,0.217391304,0.791304348
9503,0.513157895,0,0.00867679,1,0.00422833,0.007323027,0.001876173,0.007138222,0.125,0.420304348,0.86473913
23770,0.657894737,,0.075921909,1,0.247357294,0.428038099,0.044402752,0.011031798,0.541666667,0.070217391,0.972130435
13780,0.605263158,,0.084598698,1,0.061310782,0.148327191,0.014071295,0.027903958,0.472222222,0.182869565,0.964173913
11153,0.236842105,,0.013015184,1,0.031712474,0.005360647,0.005941213,0.011031798,0.097222222,0.267086957,0.993782609
21197,0.065789474,,0.020607375,1,0.002114165,0.001483751,0.000625391,0.000648929,0.111111111,0.22826087,0.47826087
21226,0.368421053,1,0.013015184,1,0.046511628,0.009237544,0.004690432,0.002595717,0.222222222,0.489130435,0.885869565
8908,0.065789474,0,0.014099783,1,0.006342495,0.023404968,0.007191995,0.0266061,0.138888889,0.443478261,0.908695652
7352,0.513157895,,0.002169197,1,0,0.000909395,0.000312695,0.000648929,0.027777778,0.434782609,0.434782609
22673,0.236842105,0,0.009761388,1,0,0.018953717,0.010318949,0.005840363,0.388888889,0.291913043,0.663043478
8787,0.328947368,,0.047722343,1,0.031712474,0.01115206,0.006566604,0.031797534,0,0,0
15726,0.065789474,0,0.009761388,1,0.002114165,0.005264921,0.003126954,0.004542505,0.305555556,0.432826087,0.68973913
21294,0.131578947,1,0.050976139,1,0.054968288,0.014646054,0.015322076,0.011031798,0.194444444,0.447217391,0.757782609
27498,0.105263158,1,0.046637744,1,0.040169133,0.170487723,0.025015635,0.009733939,0.486111111,0.250913043,0.909304348
11334,,,,1,0.522198732,0.114248791,0.142276423,0.024010383,0.375,0.16426087,0.872782609
13438,0.25,,0.088937093,1,0.006342495,0.009141818,0.003752345,0.012329656,0.25,0.442043478,0.838173913
27442,0.236842105,0,0.070498915,1,0.014799154,0.053558608,0.008755472,0.016223232,0.361111111,0.178913043,0.981608696
30334,0.644736842,1,0.004338395,1,0.00845666,0.012587948,0.008755472,0.009733939,0.208333333,0.408695652,0.742043478
31434,0.302631579,,0.050976139,1,0.025369979,0.040683483,0.016885553,0.036988968,0.055555556,0,0.945652174
31981,0.539473684,0,0.061822126,1,0.054968288,0.063514096,0.021575985,0.0266061,0.305555556,0.363652174,0.875478261
14438,0.328947368,0,0.027114967,1,0.014799154,0.078590916,0.038148843,0.042180402,0.152777778,0.249,0.81026087
18848,0.223684211,,0.010845987,1,0.00422833,0.006605083,0.001250782,0,0.361111111,0.568565217,0.662217391
15537,0.302631579,1,0.010845987,1,0.010570825,0.000239315,0.000625391,0.002595717,0.055555556,0.25,0.347826087
21232,0.447368421,,0.044468547,1,0.033826638,0.006892261,0.007191995,0.010382868,0.097222222,0.441,0.888217391
25257,0.644736842,0,0.044468547,1,0.046511628,0.023261379,0.003752345,0.003244646,0.055555556,0.52173913,0.760869565
31171,0.013157895,,0.009761388,1,0,0.052697076,0.011569731,0.011680727,0.333333333,0.30073913,0.869565217
25937,0.381578947,0,0.04989154,1,0.019027484,0.00311109,0.005941213,0.005840363,0.013888889,0.173913043,0.826086957
15508,0.302631579,,0.032537961,1,0.014799154,0.004403389,0.001250782,0.002595717,0.097222222,0.670826087,0.683217391
32095,0.368421053,0,0.037960954,1,0.044397463,0.052218446,0.035021889,0.059052563,0.388888889,0.05126087,0.922347826
33382,0.236842105,,0.013015184,1,0,0.002249557,0.002501563,0.018170019,0.013888889,0,1
35882,0.118421053,0,0.082429501,1,0.023255814,0.037907433,0.018761726,0.014276444,0.416666667,0.057956522,0.966652174
34711,0.210526316,,0.029284165,1,0.006342495,0.021155411,0.0068793,0.014276444,0.013888889,0.173913043,0.913043478
36016,0.171052632,1,0.065075922,1,0.076109937,0.107212942,0.047217011,0.053861129,0.388888889,0.159956522,0.989130435
13487,0.342105263,0,0.018438178,1,0.00845666,0.016512708,0.005628518,0.014276444,0.375,0.241565217,0.884043478
21222,0.381578947,1,0.014099783,1,0.139534884,0.085722491,0.068167605,0.056456846,0.430555556,0.360434783,0.851347826
11156,,,,1,0.00422833,0.042310822,0.013758599,0.030499676,0.430555556,0.321173913,0.906043478
22970,0.434210526,0,0.00867679,1,0.042283298,0.021729766,0.011569731,0.031148605,0.472222222,0.148347826,0.901521739
9701,0.223684211,1,0.022776573,1,0.086680761,0.075001197,0.030018762,0.018170019,0.180555556,0.337782609,0.882956522
9512,0.328947368,,0.019522777,1,0.002114165,0.00622218,0.001876173,0.003893576,0.013888889,0.260869565,1
17866,0.368421053,1,0.0835141,1,0.023255814,0.1379888,0.021575985,0.033095393,0.444444444,0.25273913,0.97826087
35181,0.197368421,,0.013015184,1,0.035940803,0.011008472,0.005628518,0.005191434,0,0,0
25285,0.447368421,1,0.035791757,1,0.090909091,0.06571579,0.00750469,0.010382868,0.208333333,0.333347826,0.866652174
14868,0.223684211,,0.007592191,1,0.00422833,0.000191452,0,0,0.041666667,0.536217391,0.695652174
21221,0.131578947,,0.073752711,1,0.002114165,0.094672857,0.012820513,0.0266061,0.486111111,0.008695652,0.995043478
8218,0.184210526,1,0.050976139,1,0.021141649,0.038960417,0.010318949,0.016872161,0.125,0.318826087,0.623173913
22891,0.421052632,1,0.027114967,1,0.090909091,0.029387833,0.010006254,0.015574302,0.263888889,0.572086957,0.842086957
29106,0.605263158,1,0.006507592,1,0.002114165,0.011726416,0.002814259,0.065541856,0.347222222,0.566956522,0.794782609
17706,0.539473684,,0.052060738,1,0.10782241,0.016704159,0.010631645,0.009733939,0.222222222,0.119565217,0.888608696
16622,0.526315789,0,0.070498915,1,0.025369979,0.05997224,0.013445904,0.037637897,0.041666667,0.086956522,0.942043478
26428,0.25,0,0.043383948,1,0.012684989,0.104053989,0.094434021,0.06164828,0.402777778,0.079478261,0.947521739
32508,0.026315789,0,0.071583514,1,0.00845666,0.031541665,0.010318949,0.027903958,0.305555556,0.045434783,0.990130435
17738,0.657894737,,0.00867679,1,0.025369979,0.058392763,0.016260163,0.020765737,0.208333333,0.339130435,0.782608696
30961,0.078947368,1,0.061822126,1,0.00422833,0.085770354,0.020012508,0.041531473,0.347222222,0.064347826,0.973913043
26390,0.315789474,,0.011930586,1,0.023255814,0.008567463,0.00343965,0.004542505,0.166666667,0.474652174,0.829695652
11146,0.118421053,1,0.077006508,1,0.063424947,0.031924568,0.018761726,0.056456846,0.125,0.294695652,0.942043478
12843,0.592105263,,0.022776573,1,0.014799154,0.001914517,0.000625391,0.001297859,0.347222222,0.530434783,0.84173913
25227,0.065789474,0,0.040130152,1,0,0.060067965,0.027517198,0.024010383,0.138888889,0.286956522,0.608695652
20403,0.131578947,0,0.041214751,1,0.090909091,0.037333078,0.015322076,0.00908501,0.138888889,0.343478261,0.917391304
11828,0.25,0,0.02494577,1,0.006342495,0.001866654,0.000312695,0.000648929,0,0,0
34724,0.526315789,1,0.004338395,1,0,0.00081367,0.001563477,0,0.194444444,0.447217391,0.823
17576,0.644736842,,0.086767896,1,0.00422833,4.79E-05,0.000312695,0.000648929,0,0,0
34980,0.473684211,1,0.084598698,1,0.016913319,0.349016417,0.076297686,0.090850097,0.347222222,0.180869565,0.982608696
33765,0.197368421,0,0.059652928,1,0.00422833,0.045852678,0.011569731,0.013627515,0.472222222,0.405391304,0.71226087
34327,0.289473684,,0.0835141,1,0.122621564,0.034126262,0.016885553,0.027903958,0.027777778,0.195652174,0.934782609
26618,0.276315789,1,0.022776573,1,0.00422833,0.00033504,0,0.000648929,0.027777778,0.956521739,0.97826087
8044,0.552631579,0,0.013015184,1,0.002114165,0.005552099,0.00343965,0.004542505,0.236111111,0.263434783,0.94373913
28284,0.144736842,1,0.047722343,1,0.025369979,0.039486909,0.019699812,0.025957171,0.361111111,0.285956522,0.92473913
7991,0.144736842,1,0.071583514,1,0.073995772,0.045086871,0.025015635,0.094743673,0.388888889,0.204956522,0.902173913
33060,0.592105263,0,0.022776573,1,0.021141649,0.011104198,0.003126954,0.007787151,0.25,0.579695652,0.710130435
34285,0.25,0,0.005422993,1,0.00422833,0.059876514,0.005941213,0.009733939,0.333333333,0.327913043,0.956521739
26577,0.355263158,1,0.015184382,1,0.059196617,0.020533193,0.004377736,0.003244646,0.430555556,0.343608696,0.870956522
27697,0.078947368,0,0.075921909,1,0.014799154,0.070454219,0.017510944,0.037637897,0.444444444,0.195652174,0.95926087
23540,0.394736842,0,0.005422993,1,0,4.79E-05,0.000312695,0.000648929,0.013888889,1,1
21391,0.026315789,1,0.057483731,1,0.025369979,0.036327957,0.008130081,0.009733939,0.347222222,0.271304348,0.826086957
18600,0.302631579,,0.040130152,1,0.042283298,0.007323027,0.008442777,0,0.097222222,0.422347826,0.732913043
29620,0.328947368,,0.055314534,1,0.00422833,0.079021682,0.029080675,0.03569111,0.430555556,0.07573913,0.921478261
15647,0.605263158,1,0.055314534,1,0.190274841,0.052266309,0.03220763,0.064243997,0.277777778,0.386956522,0.87826087
12255,0.460526316,1,0.050976139,1,0.137420719,0.036423683,0.017198249,0.03569111,0.402777778,0.410782609,0.842565217
8848,0.394736842,0,0.055314534,1,0.038054968,0.20255588,0.057223265,0.077871512,0.277777778,0.080434783,0.926086957
20396,0.355263158,1,0.122559653,1,0.040169133,0.013162303,0.012507817,0.003244646,0.194444444,0.636652174,0.847826087
16658,0.052631579,1,0.04989154,1,0.029598309,0.010434117,0.010631645,0.024010383,0.111111111,0.320652174,0.826086957
8913,0.210526316,,0.030368764,1,0.044397463,0.004403389,0.00343965,0.004542505,0.055555556,0.358695652,0.989130435
16055,0.171052632,0,0.071583514,1,0.00422833,0.029196382,0.008755472,0.04412719,0.375,0.167478261,0.85026087
18760,,,,1,0.00422833,0.016752022,0.009693558,0.014925373,0.375,0.524956522,0.905
13787,0.25,,0.014099783,1,0.063424947,0.085435313,0.020012508,0.050616483,0.125,0.140086957,0.990347826
22554,0.197368421,0,0.004338395,1,0.012684989,0.000717944,0.000625391,0.001297859,0.083333333,0.644913043,0.855086957
30229,0.539473684,,0.047722343,1,0.010570825,0.007897382,0.000938086,0,0.013888889,0.826086957,0.826086957
29638,0.578947368,0,0.027114967,1,0.653276956,0.268558847,0.209193246,0.120051914,0.375,0.16426087,0.98873913
28060,0.644736842,0,0.011930586,1,0.014799154,0.045948404,0.005941213,0.00908501,0.236111111,0.309478261,0.884913043
34535,0.328947368,0,0.043383948,1,0.00422833,0.009237544,0.001563477,0.001946788,0.430555556,0.182347826,0.927086957
10080,0.526315789,0,0.005422993,1,0.002114165,0.000574355,0.000625391,0.001297859,0,0,0
24521,0.263157895,0,0.014099783,1,0.006342495,0.076341358,0.032833021,0.077871512,0.111111111,0.130434783,0.951086957
7508,0.302631579,,0.028199566,1,0.067653277,0.021538314,0.007817386,0.019467878,0.25,0.202913043,0.929956522
14641,0.565789474,1,0.01626898,1,0.010570825,0.03048868,0.019387117,0.016872161,0.125,0.352652174,0.86473913
10372,0.342105263,0,0.062906725,1,0.069767442,0.179007323,0.025641026,0.033744322,0.458333333,0.167304348,0.955217391
13061,0.368421053,1,0.054229935,1,0.057082452,0.029531422,0.01438399,0.006489293,0.194444444,0.270173913,0.975173913
18866,0.421052632,0,0.080260304,1,0.031712474,0.140716987,0.027204503,0.050616483,0.402777778,0.091434783,0.980521739
16664,0.144736842,1,0.01626898,1,0.012684989,0.002345283,0.001250782,0,0.069444444,0.565217391,0.704347826
15727,0.328947368,0,0.036876356,1,0.027484144,0.128033313,0.017198249,0.024010383,0.402777778,0.223391304,0.950521739
35086,0.263157895,1,0.052060738,1,0.044397463,0.025415211,0.018136335,0.029850746,0.138888889,0.308695652,0.869565217
17883,0.013157895,0,0.004338395,1,0,0.024553678,0.000625391,0.000648929,0.375,0.251217391,0.803521739
25258,0.276315789,1,0.04989154,1,0.014799154,0.013880247,0.00750469,0.007138222,0.291666667,0.325043478,0.77226087
23324,0.302631579,1,0.020607375,1,0.035940803,0.068443976,0.020012508,0.0266061,0.375,0.318826087,0.903391304
31105,0.315789474,1,0.00867679,1,0.010570825,0.009189681,0,0,0.291666667,0.53,0.745347826
24343,0.381578947,0,0.039045553,1,0.010570825,0.111616331,0.010631645,0.022063595,0.361111111,0.108695652,0.923086957
13178,0.25,0,0.079175705,1,0.00422833,0.01048198,0.005315822,0.020765737,0.458333333,0.151521739,0.823434783
27874,0.513157895,0,0.015184382,1,0.021141649,0.205523381,0.022201376,0.510707333,0.277777778,0.252173913,0.873913043
29624,0.052631579,,0.018438178,1,0.031712474,0.204135356,0.090994371,0.040233615,0.277777778,0.095652174,0.969565217
13680,0.105263158,1,0.043383948,1,0.00422833,0.013305892,0.003752345,0.001946788,0.388888889,0.293478261,0.743782609
33034,0.302631579,0,0.022776573,1,0.002114165,0.003493993,0.000938086,0.000648929,0.361111111,0.356173913,0.709043478
18329,0.039473684,0,0.080260304,1,0.014799154,0.156320299,0.036898061,0.085658663,0.513888889,0.086956522,0.948304348
9018,0.565789474,1,0.05856833,1,0.162790698,0.075001197,0.016885553,0.034393251,0.458333333,0.357043478,0.83926087
8980,0.171052632,0,0.022776573,1,0.00422833,0.006700809,0.001876173,0.005840363,0.041666667,0.724652174,0.724652174
32197,0.197368421,1,0.071583514,1,0.042283298,0.052170583,0.094746717,0.015574302,0.305555556,0.138347826,0.980217391
28271,0.25,1,0.071583514,1,0.00845666,0.04489542,0.037210757,0.107722258,0.305555556,0.132391304,0.964434783
31733,0.039473684,0,0.10845987,1,0,0.035035658,0.028455285,0.039584685,0.458333333,0.085652174,0.890652174
13958,0.263157895,0,0.041214751,1,0.042283298,0.090843823,0.020950594,0.179753407,0.416666667,0.172478261,0.957956522
14762,,,,1,0.006342495,0.071411478,0.032520325,0.047371836,0.416666667,0.131869565,0.976826087
26641,0.618421053,,0.041214751,1,0.038054968,0.011104198,0.004377736,0.010382868,0.069444444,0.591304348,0.852173913
9985,0.131578947,1,0.055314534,1,0.139534884,0.133250371,0.040337711,0.031148605,0.388888889,0.267086957,0.923913043
9071,0.631578947,,0.015184382,1,0,0.007323027,0.002501563,0.005191434,0.097222222,0.323,0.385086957
36186,0.223684211,1,0.057483731,1,0.114164905,0.071794381,0.027829894,0.016223232,0.166666667,0.373173913,0.851434783
24091,0.263157895,1,0.002169197,1,0.00422833,0.003063227,0.000312695,0.002595717,0.097222222,0.391304348,0.757782609
34632,0.052631579,,0.087852495,1,0.050739958,0.102522376,0.020012508,0.067488644,0.263888889,0.036608696,0.949652174
14703,0.460526316,1,0.036876356,1,0.076109937,0.007610204,0.0068793,0.009733939,0.083333333,0.384043478,0.760869565
27926,0.447368421,1,0.014099783,1,0.101479915,0.027616905,0.024077548,0.018818949,0.319444444,0.238173913,0.945173913
29674,0.657894737,0,0.041214751,1,0.006342495,0.006413631,0.001563477,0.00843608,0.125,0.396130435,0.946869565
27703,0.526315789,0,0.005422993,1,0.006342495,0.000717944,0.000625391,0.001946788,0.083333333,0.623173913,0.833347826
35686,0.078947368,0,0.067245119,1,0.002114165,0.003589719,0.000312695,0.003893576,0.125,0.217391304,0.695652174
29727,0.447368421,1,0.078091106,1,0.196617336,0.064758532,0.065978737,0.033744322,0.430555556,0.199173913,0.957913043
17500,0.368421053,1,0.010845987,1,0.016913319,0.00114871,0.002501563,0.003893576,0,0,0
17818,0.197368421,0,0.069414317,1,0.012684989,0.037428804,0.011569731,0.034393251,0.388888889,0.086956522,0.96273913
7322,0.618421053,1,0.037960954,1,0.00422833,0.013353755,0.002188868,0.004542505,0.763888889,0.298826087,0.773130435
24768,0.618421053,0,0.050976139,1,0.076109937,0.051261188,0.011882427,0.020116807,0.430555556,0.265086957,0.941086957
16401,0.421052632,0,0.059652928,1,0.012684989,0.037668119,0.009068168,0.011680727,0.5,0.295913043,0.694434783
10650,,,,1,0.012684989,0.054132963,0.018136335,0.010382868,0.513888889,0.298478261,0.920086957
14340,0.276315789,0,0.018438178,1,0,0.003829034,0.004690432,0.012978585,0.069444444,0.313043478,0.347826087
24228,0.421052632,1,0.072668113,1,0.063424947,0.070023453,0.055972483,0.075275795,0.375,0.293086957,0.859913043
34784,0.381578947,,0.015184382,1,0.023255814,0.138467429,0.025641026,0.03504218,0.444444444,0.120913043,0.967391304
13433,0.263157895,,0.030368764,1,0.021141649,0.004116211,0.002814259,0,0.069444444,0.686956522,0.765217391
31132,0.355263158,,0.072668113,1,0.076109937,0.026037429,0.015009381,0.029201817,0.305555556,0.152173913,0.922913043
33226,0.289473684,1,0.094360087,1,0.025369979,0.030297229,0.007817386,0.011031798,0.291666667,0.010347826,0.964782609
14196,0.144736842,1,0.015184382,1,0.038054968,0.002153831,0.006566604,0.007787151,0.138888889,0.717391304,0.843478261
23927,0.315789474,1,0.007592191,1,0.010570825,0.000957258,0.001876173,0.003893576,0.152777778,0.596826087,0.648217391
8619,0.184210526,1,0.006507592,1,0.006342495,0.000670081,0.000312695,0.000648929,0.013888889,0.608695652,0.782608696
29962,0.539473684,1,0.006507592,1,0.00845666,0.021777629,0.004690432,0.002595717,0.208333333,0.504347826,0.597086957
17776,0.131578947,,0.071583514,1,0.012684989,0.124635045,0.011257036,0.022063595,0.319444444,0.287347826,0.741
12305,,,,1,0.029598309,0.093332695,0.048155097,0.054510058,0.291666667,0.385086957,0.867478261
18599,0.171052632,,0.009761388,1,0,0,,0,0,0,0
29955,0.092105263,1,0.039045553,1,0.00845666,0.09701814,0.008130081,0.024010383,0.388888889,0.430130435,0.868
36379,0.263157895,,0.007592191,1,0.002114165,0,0,0,0.013888889,0.652173913,0.652173913
23674,,,,1,0.057082452,0.027473316,0.003126954,0.006489293,0.25,0.268130435,0.886478261
29880,0.342105263,,0.030368764,1,0.006342495,0.005456373,0.002188868,0.005840363,0,0,0
15285,0.447368421,0,0.014099783,1,0.002114165,0.019575935,0.022201376,0.007787151,0.263888889,0.228826087,0.604130435
15207,0.171052632,1,0.021691974,1,0.021141649,0.014598191,0.004065041,0.010382868,0.097222222,0.496913043,0.714304348
16676,0.315789474,1,0.052060738,1,0.006342495,0.030727995,0.004377736,0.023361454,0.347222222,0.36173913,0.779130435
14692,0.052631579,1,0.00867679,1,0.006342495,0.047575743,0.005315822,0.013627515,0.402777778,0.083956522,0.889043478
30442,0.184210526,1,0.020607375,1,0.11627907,0.009620447,0.008130081,0.012329656,0.430555556,0.475434783,0.878
27105,0.526315789,0,0.055314534,1,0.00845666,0.115876131,0.029706066,0.039584685,0.458333333,0.051391304,0.981565217
20983,0.434210526,1,0.007592191,1,0.006342495,0.00033504,0.000625391,0.000648929,0,0,0
32568,0.526315789,0,0.057483731,1,0.093023256,0.007131575,0.01094434,0.005191434,0.083333333,0.557956522,0.884043478
8438,0.394736842,0,0.021691974,1,0.010570825,0.014167424,0.000938086,0.001946788,0.486111111,0.31926087,0.935391304
11642,0.355263158,1,0.053145336,1,0.010570825,0.023644283,0.00343965,0.012329656,0.375,0.563608696,0.872782609
8601,0.289473684,0,0.014099783,1,0.027484144,0.015794764,0.008755472,0.016223232,0.180555556,0.27426087,0.869565217
25754,0.381578947,,0.057483731,1,0.014799154,0.013018714,0.015947467,0.018818949,0.375,0.304347826,0.908217391
12917,0.355263158,0,0.071583514,1,0.044397463,0.07997894,0.025953721,0.036988968,0.458333333,0.044782609,0.946
27452,0.421052632,,0.028199566,1,0.012684989,0.036136505,0.009068168,0.034393251,0.527777778,0.401608696,0.762
30582,0.092105263,0,0.003253796,1,0,0.018427224,0.004065041,0.011031798,0.333333333,0.514478261,0.733695652
14015,0.434210526,,0.023861171,1,0.00845666,0.015507586,0.006253909,0.024010383,0.138888889,0.034782609,0.82173913
8148,0.171052632,0,0.104121475,1,0.080338266,0.063609821,0.074734209,0.06164828,0.763888889,0.030043478,0.985
26720,0.592105263,1,0.020607375,1,0.099365751,0.079835352,0.030018762,0.025308241,0.361111111,0.18226087,0.964869565
34084,0.144736842,,0.015184382,1,0.038054968,0.00114871,0.000938086,0.000648929,0.125,0.217391304,0.806782609
18618,0.236842105,0,0.031453362,1,0.152219873,0.007227301,0.003752345,0.024010383,0.222222222,0.467391304,0.910347826
17122,0.355263158,1,0.059652928,1,0.044397463,0.399463935,0.029393371,0.036340039,0.333333333,0.106869565,0.960130435
28735,0.065789474,,0.055314534,1,0.063424947,0.009620447,0.004690432,0.020116807,0.416666667,0.105782609,0.973913043
7333,0.144736842,0,0.072668113,1,0,0.067869621,0.012507817,0.021414666,0.736111111,0.065608696,0.989347826
22843,0.171052632,0,0.023861171,1,0,0.003398267,0.001563477,0.003244646,0.333333333,0.476434783,0.659434783
7446,0.605263158,,0.01626898,1,0.010570825,0.002776049,0.000625391,0.001297859,0,0,0
20036,0.592105263,1,0.021691974,1,0.124735729,0.181544058,0.098186366,0.054510058,0.458333333,0.329391304,0.905130435
7686,0.026315789,0,0.063991323,1,0.025369979,0.115971857,0.037836148,0.077871512,0.666666667,0.10326087,0.980086957
16978,0.039473684,,0.007592191,1,0,0.001579476,0.000312695,0.000648929,0,0,0
17830,0.578947368,0,0.026030369,1,0.052854123,0.023692146,0.015947467,0.046722907,0.25,0.297086957,0.942043478
20589,0.486842105,1,0.061822126,1,0.040169133,0.052649213,0.007191995,0.011680727,0.333333333,0.298913043,0.936608696
25036,0.052631579,0,0.043383948,1,0.033826638,0.145072512,0.026891807,0.049318624,0.430555556,0.145869565,0.964956522
30472,0.355263158,1,0.057483731,1,0.016913319,0.047480017,0.012195122,0.018818949,0.208333333,0.257956522,0.936217391
26484,0.355263158,0,0.002169197,1,0.002114165,0.021155411,0.001876173,0.003244646,0.194444444,0.487565217,0.745347826
22264,0.539473684,1,0.014099783,1,0.076109937,0.041927918,0.02126329,0.022063595,0.222222222,0.404913043,0.72826087
19113,0.565789474,,0.03362256,1,0.059196617,0.005982865,0.010631645,0.013627515,0.166666667,0.286217391,0.409434783
36315,,,,1,0.012684989,0.023452831,0.003752345,0.003893576,0.027777778,0.695652174,0.956521739
18568,0.394736842,,0.030368764,1,0.002114165,0.000430766,0,0.001297859,0.152777778,0.371521739,0.671956522
27764,0.578947368,0,0.075921909,1,0.012684989,0.05030393,0.015947467,0.022712524,0.402777778,0.185913043,0.919043478
28101,0.052631579,0,0.077006508,1,0,0.136457187,0.004690432,0.012329656,0.458333333,0.104086957,0.930173913
34888,0.026315789,1,0.00867679,1,0,0.011870004,0.003126954,0.004542505,0.388888889,0.206521739,0.863347826
24046,0.671052632,1,0.035791757,1,0.006342495,0.025845977,0.01438399,0.012329656,0.347222222,0.40173913,0.853913043
26349,0.407894737,,0.034707158,1,0.010570825,0.016608433,0.005315822,0.011031798,0.222222222,0.144043478,0.904913043
31663,0.157894737,1,0.031453362,1,0.014799154,0.033695496,0.010006254,0.03504218,0.402777778,0.263869565,0.899565217
26885,0.631578947,0,0.070498915,1,0.006342495,0.215000239,0.037210757,0.045425049,0.472222222,0.17773913,0.989782609
17523,0.171052632,0,0.068329718,1,0.035940803,0.117264155,0.02188868,0.049967554,0.416666667,0.218826087,0.929
17324,0.197368421,0,0.052060738,1,0.002114165,0.0085196,0.004065041,0.012329656,0.194444444,0.409956522,0.65526087
30687,0.565789474,,0.020607375,1,0.073995772,0.009046092,0.009380863,0.010382868,0.069444444,0.260869565,0.817391304
17336,0.065789474,1,0.034707158,1,0.033826638,0.068539702,0.031582239,0.055158988,0.402777778,0.082478261,0.982
9300,0.315789474,,0.054229935,1,0.035940803,0.013832384,0.009068168,0.011031798,0.027777778,0.456521739,0.456521739
32230,0.328947368,,0.061822126,1,0.042283298,0.103814675,0.018761726,0.031797534,0.083333333,0.130434783,0.963782609
8492,0.407894737,,0.117136659,1,0.095137421,0.052840664,0.013133208,0.030499676,0.388888889,0.445652174,0.880434783
9398,0.105263158,,0.045553145,1,0.073995772,0.153927153,0.034709193,0.046073978,0.166666667,0.315217391,0.963782609
20242,0.513157895,,0.027114967,1,0.073995772,0.007418753,0.002501563,0.007138222,0.069444444,0.582608696,0.817391304
18484,0.605263158,1,0.053145336,1,0.00845666,0.016943474,0.012507817,0.015574302,0.333333333,0.434782609,0.851434783
15016,0.684210526,,0.066160521,1,0.145877378,0.117216293,0.018449031,0.00843608,0.388888889,0.352478261,0.945652174
