id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num,total_day,work_day_rate,weekend_day_rate,avg_early_hour,avg_last_hour
13987,0.592105263,,1,0.023861171,1,0,1,,0.027248973,0.679245283,0.903361345,0.036777583,1,0.018181818,0.022556391,0.005737705,0.023255814,0.017936811,0.020465773,0.011917867,0.021384727,0.008715863,0.011560694,0.002188868,0.006043513,0.01843592,0.02,0.009733939,0.019271949,0.208333333,0.467,0.533,0.466652174,0.866652174
21962,,,0.5,,,,1,,0.255319149,0.632075472,0.903361345,0.789404553,1,0.065909091,0.037593985,0.037704918,0.048625793,0.022944551,0.024347212,0.019528072,0.026730909,0.041255084,0.031791908,0.021575985,0.028203062,0.055902468,0.053333333,0.043478261,0.066381156,0.486111111,0.686,0.314,0.057130435,0.997521739
8150,0.184210526,,1,0.002169197,0.111111111,0.000938967,1,,0.002612915,0.20754717,0.256302521,0.5941331,1,0.001136364,0,0,0.006342495,0.00010926,0,0,0.000330011,0.000387372,0,0,0.001208703,0.001486768,0,0.000648929,0.005353319,0,0,0,0,0
21503,0.052631579,0,1,0.017353579,0.555555556,0,1,0.244897959,0.022396417,0.632075472,0.256302521,0.994308231,1,0.051136364,0.082706767,0.041803279,0.019027484,0.039570245,0.059633028,0.038960417,0.039865355,0.021499128,0.023121387,0.017510944,0.006043513,0.022896224,0.026666667,0.023361454,0.018201285,0.152777778,0.727,0.273,0.241086957,0.980217391
16678,,,1,,,,1,,0.22135125,0.632075472,0.903361345,0.130910683,1,0.021590909,0.007518797,0.009836066,0.033826638,0.017426933,0.016231475,0.01967166,0.014256485,0.018206469,0.031791908,0.011257036,0.012087027,0.016354445,0.033333333,0.011680727,0.020342612,0.277777778,0.8,0.2,0.352173913,0.845652174
10705,0.342105263,1,1,0.013015184,0.777777778,0,1,0.265306122,0.069055618,0.264150943,0.256302521,0.166374781,1,0.002840909,0.007518797,0.002459016,0.006342495,0.002676864,0.001764291,0.00196238,0.00323411,0.006391633,0.00867052,0.001876173,0.007252216,0.003270889,0.013333333,0.002595717,0.007494647,0.069444444,0.2,0.8,0.556521739,0.652173913
33532,0.434210526,0,1,0.042299349,1,0.014084507,1,0.387755102,0.021649869,0.632075472,0.903361345,0.778021016,1,0.013068182,0,0.005737705,0.014799154,0.005608668,0.007762879,0.004307663,0.007260247,0.006391633,0.002890173,0.00343965,0.002820306,0.006839132,0.013333333,0.004542505,0.010706638,0.027777778,1,0,0.826086957,0.847826087
36949,0.539473684,,1,0.013015184,0,0.008450704,0,0.857142857,0.012318029,0.264150943,0.415966387,0.271891419,1,0.006818182,0.007518797,0.000819672,0.012684989,0.001820996,0.001764291,0.001100847,0.00264009,0.001936858,0.002890173,0.000625391,0.001611604,0.005649718,0.013333333,0.001297859,0.006423983,0.069444444,0.6,0.4,0.443478261,0.791304348
26659,0.039473684,1,0.5,0.009761388,0.777777778,0,0,0.040816327,0.031728257,0.264150943,0.256302521,0.968038529,1,0.00625,0,0.005737705,0,0.000364199,0,0.000478629,0.000132004,0,0,0,0,0.000297354,0.006666667,0.000648929,0.001070664,0.027777778,0,1,0.673913043,0.739130435
30217,0.328947368,1,1,0.055314534,0.555555556,0,1,,0.227696902,0.679245283,0.256302521,0.574868651,1,0.074431818,0.052631579,0.02704918,0.11205074,0.033360648,0.039520113,0.026946824,0.043561481,0.024985474,0.023121387,0.012507817,0.020145044,0.021112102,0.04,0.011031798,0.034261242,0.055555556,0.75,0.25,0.434782609,0.880434783
15722,0.118421053,,1,0.009761388,0.222222222,0.001877934,1,0.12244898,0.121313923,0.264150943,0.256302521,0.827057793,1,0.001704545,0,0.001639344,0,0.006063917,0.001411433,0.010194802,0.000858029,0.002711602,0,0.002814259,0.000805802,0.002676182,0,0.004542505,0.001070664,0.305555556,0.818,0.182,0.43673913,0.818173913
34105,0.434210526,,1,0.001084599,0.444444444,0,1,0.040816327,0.031354983,0.273584906,0.37394958,0.341943958,1,0.021022727,0.015037594,0.018852459,0.00845666,0.0138942,0.010585745,0.021729766,0.005478186,0.010071664,0.002890173,0.010631645,0.001611604,0.016354445,0.006666667,0.022712524,0.004282655,0.208333333,0.733,0.267,0.515956522,0.866652174
16528,0.447368421,0,0.5,0.030368764,0.444444444,0,1,,0.115341545,0.264150943,0.415966387,0.216725044,1,0.023863636,0,0.010655738,0.025369979,0.028935628,0.016937191,0.01967166,0.031021055,0.013364323,0.002890173,0.003752345,0.010878324,0.010407374,0,0.004542505,0.014989293,0.25,0.667,0.333,0.20773913,0.915478261
36867,0.526315789,,1,0.014099783,0.444444444,0,0,0.12244898,0.163120567,0.20754717,0.415966387,0.947022767,1,0.00625,0.007518797,0.003278689,0.00845666,0.006555586,0.004587156,0.00770593,0.003960135,0.004261089,0.00867052,0.002188868,0.001611604,0.00416295,0.013333333,0.003244646,0.001070664,0.444444444,0.75,0.25,0.479608696,0.845130435
32648,0.131578947,1,1,0.003253796,0.222222222,0,1,0.857142857,0.138484509,0.264150943,0.256302521,0.198774081,1,0.134659091,0.082706767,0.068032787,0.167019027,0.026149504,0.015525759,0.016560571,0.033925153,0.057718381,0.020231214,0.019074422,0.051571313,0.036871841,0.02,0.006489293,0.066381156,0.277777778,0.6,0.4,0.4,0.908695652
13520,0.605263158,,0.5,0,0.555555556,0,1,,0.067935797,0.235849057,0.37394958,0.242994746,1,0.000568182,0.007518797,0.000819672,0,0.000491669,0.000352858,0.000765807,0.000132004,0.001355801,0.002890173,0.002188868,0,0.002378828,0.006666667,0.001297859,0,0.083333333,0.667,0.333,0.514478261,0.536217391
22359,0.618421053,0,0.5,0.02494577,1,0.005633803,1,,0.005599104,0.264150943,0.903361345,0.088003503,1,0.01875,0.015037594,0.013114754,0.016913319,0.005626878,0.008468596,0.00574355,0.005412184,0.006585319,0,0.001250782,0.00443191,0.010407374,0,0.009733939,0.00856531,0.027777778,0.5,0.5,0.195652174,0.52173913
26979,0.236842105,,1,0.00867679,0,0,1,0.857142857,0.046659201,0.264150943,0.457983193,0.476357268,1,0.076136364,0.120300752,0.052459016,0.046511628,0.085113357,0.119971771,0.093284832,0.062240116,0.065465814,0.098265896,0.036898061,0.028605963,0.032411537,0.12,0.030499676,0.019271949,0.416666667,0.7,0.3,0.339130435,0.942043478
13041,0.144736842,0,1,0.087852495,0.666666667,0,1,,0.153788727,0.990566038,0.37394958,0.258756567,1,0.090909091,0.037593985,0.07704918,0.019027484,0.080396977,0.028228652,0.125305126,0.020988714,0.058299438,0.011560694,0.05409631,0.00886382,0.069878085,0.02,0.090850097,0.017130621,0.430555556,0.806,0.194,0,0.998608696
9019,0.5,1,1,0.072668113,0.444444444,0,0,,0.494960806,0.632075472,0.903361345,0.288091068,1,0.085227273,0.022556391,0.068032787,0.040169133,0.0742238,0.040225829,0.103192457,0.029238994,0.039511912,0.023121387,0.029706066,0.01369863,0.033600952,0.026666667,0.027903958,0.027837259,0.277777778,0.55,0.45,0.308695652,0.941304348
31119,0.657894737,0,1,0.02494577,1,0,1,,0.146696529,0.264150943,0.256302521,0.911996497,1,0.003409091,0,0.001639344,0.002114165,0.016880634,0.017642908,0.023452831,0.009834334,0.00464846,0.00867052,0.005941213,0.000805802,0.012191496,0.013333333,0.020116807,0.003211991,0.305555556,0.727,0.273,0.14426087,0.820173913
24615,0.144736842,1,0.5,0.062906725,0,0,1,,0.241881299,0.20754717,0.256302521,0.034150613,1,0.085795455,0.082706767,0.054098361,0.052854123,0.147609943,0.180663373,0.164361269,0.128374365,0.053069921,0.057803468,0.030644153,0.023771152,0.054118347,0.106666667,0.0532122,0.038543897,0.458333333,0.788,0.212,0.255608696,0.960478261
19887,0.210526316,,0.5,0.106290672,0.555555556,0.007511737,1,0.857142857,0.023889511,0.632075472,0.903361345,0.238616462,1,0.027272727,0,0.018032787,0.00845666,0.010980606,0.010232886,0.013688795,0.007458254,0.012783266,0.011560694,0.008755472,0.004834811,0.019922688,0.013333333,0.022712524,0.00856531,0.125,0.667,0.333,0.130434783,0.89373913
31524,0.236842105,1,1,0.113882863,0.333333333,0,1,0.857142857,0.148189623,0.273584906,0.37394958,0.82793345,1,0.103409091,0.052631579,0.081967213,0.071881607,0.047728307,0.025405787,0.04834155,0.03557521,0.030408677,0.011560694,0.017198249,0.016518936,0.022004163,0.006666667,0.01752109,0.019271949,0.333333333,0.708,0.292,0.182956522,0.900347826
28765,0.578947368,1,0.5,0.073752711,0.333333333,0,1,,0.447928331,0.990566038,0.37394958,0.341943958,1,0.058522727,0.022556391,0.049180328,0.038054968,0.161012474,0.160903317,0.183841478,0.136228632,0.06895216,0.075144509,0.041275797,0.047139404,0.044305679,0.06,0.032446463,0.052462527,0.388888889,0.643,0.357,0.135086957,0.958086957
25344,0.460526316,,0.5,0.005422993,0.555555556,0,0,,0.050765211,0.679245283,0.415966387,0.492556918,1,0,0,0,0,0.00012747,0,9.57E-05,0.000264009,0,0,0,0.000402901,0,0,0,0.001070664,0,0,0,0,0
21825,0.197368421,,1,0.061822126,0.888888889,0,1,0.12244898,0.187383352,0.679245283,0.415966387,0.308669002,1,0.132386364,0.097744361,0.073770492,0.167019027,0.16725849,0.138673253,0.1678074,0.180318131,0.047259345,0.043352601,0.025015635,0.037872683,0.034790366,0.033333333,0.021414666,0.052462527,0.222222222,0.687,0.312,0.464695652,0.839695652
17800,0.513157895,0,1,0.007592191,0,0,1,,0.488241881,0.264150943,0.256302521,0.890980736,1,0.013636364,0,0.013934426,0.00422833,0.016680324,0.009880028,0.028095534,0.006798231,0.008715863,0.002890173,0.009380863,0.002820306,0.005352364,0,0.006489293,0.003211991,0.333333333,0.708,0.292,0.358695652,0.565217391
33363,0,,0.5,0.004338395,0.111111111,0.000938967,1,,0.011571482,0.264150943,0.903361345,0.63966725,1,0.002840909,0,0.002459016,0.006342495,0.000309569,0.000352858,0.00033504,0.000396013,0.000968429,0,0.000625391,0.001208703,0.002081475,0.006666667,0.001946788,0.004282655,0,0,0,0,0
17156,0.486842105,0,0.5,0.044468547,0.666666667,0,1,0.12244898,0.237775289,0.632075472,0.415966387,0.394921191,1,0.04375,0,0.027868852,0.012684989,0.086242375,0.101270289,0.093045518,0.074450531,0.031570792,0.037572254,0.02188868,0.012489927,0.029140648,0.033333333,0.024659312,0.01391863,0.361111111,0.731,0.269,0.108695652,0.964869565
15730,0.078947368,,0.5,0.105206074,0.888888889,0.01971831,1,,0.588279209,0.632075472,0.256302521,0.831873905,1,0.018181818,0,0.01557377,0.006342495,0.036492762,0.024700071,0.052888527,0.017754604,0.026728646,0.00867052,0.027517198,0.002417405,0.033898305,0.013333333,0.052563271,0.006423983,0.388888889,0.75,0.25,0.017086957,0.993782609
31877,0.315789474,0,0.5,0.118221258,0.222222222,0.000938967,1,,0.100410601,0.632075472,0.903361345,0.190455342,1,0.026136364,0.015037594,0.014754098,0.010570825,0.010944186,0.00388144,0.012827263,0.004290146,0.006585319,0.002890173,0.003126954,0.001208703,0.005649718,0,0.003893576,0.001070664,0.361111111,0.731,0.269,0.207347826,0.896304348
29341,0.355263158,1,1,0,1,0,1,,0.121313923,0.726415094,0.256302521,0.994308231,1,0,0,0,0,0.000546299,0.001058574,0.000478629,0.001056036,0.000387372,0,0,0,0.000297354,0,0,0,0.013888889,0.999,0,1,1
31531,0.223684211,,1,0.003253796,0.333333333,0.016901408,1,,0.0268757,0.273584906,0.903361345,0.529772329,1,0.007954545,0.007518797,0.003278689,0.00845666,0.003951562,0.002117149,0.003924759,0.002772094,0.002711602,0,0.000312695,0.001208703,0.001784121,0,0.000648929,0.002141328,0.125,0.667,0.333,0.405782609,0.734304348
28021,0.210526316,0,0.5,0.067245119,0.666666667,0,1,0.12244898,0.165733483,0.632075472,0.903361345,0.744308231,1,0.061363636,0.030075188,0.029508197,0.054968288,0.11614313,0.121030346,0.115253913,0.118276021,0.04144877,0.026011561,0.018449031,0.031426269,0.028248588,0.053333333,0.020765737,0.037473233,0.402777778,0.69,0.31,0.311826087,0.901043478
17736,0.565789474,,0.5,0.021691974,0.777777778,0,1,,0.007465472,0.273584906,0.37394958,0.915499124,1,0.028409091,0.015037594,0.018032787,0.019027484,0.020049167,0.02293578,0.021921218,0.016896574,0.010652721,0.014450867,0.004690432,0.008058018,0.022004163,0.033333333,0.015574302,0.021413276,0.055555556,1,0,0,0.913043478
31520,0.381578947,1,1,0.030368764,0.111111111,0,1,,0.041806644,0.594339623,0.903361345,0.94089317,1,0.073295455,0.067669173,0.039344262,0.076109937,0.050168442,0.045165843,0.039774087,0.046993598,0.035638195,0.020231214,0.012195122,0.022965351,0.036574487,0.04,0.015574302,0.038543897,0.305555556,0.682,0.318,0.377478261,0.924913043
34905,0.171052632,0,1,0.041214751,0.555555556,0,1,0.857142857,0.073534901,0.075471698,0.37394958,0.63178634,1,0.014204545,0,0.013114754,0.00422833,0.0095056,0.002822865,0.014933231,0.002772094,0.00794112,0,0.00750469,0.002820306,0.011299435,0,0.014276444,0.001070664,0.069444444,0.8,0.2,0.243478261,0.634782609
28120,0.473684211,1,0.5,0.035791757,0.555555556,0,0,,0.046659201,0.679245283,0.415966387,0.929071804,1,0.050568182,0.052631579,0.017213115,0.084566596,0.049039425,0.044107269,0.038386062,0.053923833,0.034669766,0.040462428,0.010318949,0.028203062,0.008325899,0.026666667,0.003244646,0.01391863,0.430555556,0.71,0.29,0.410956522,0.936869565
13434,0.421052632,1,1,0.196312364,0.888888889,0,1,,0.214259052,0.679245283,0.256302521,0.320928196,1,0.002840909,0,0,0.006342495,0.030811254,0.019407198,0.024553678,0.030691043,0.003873717,0,0.000625391,0.003223207,0.002378828,0,0.001946788,0.001070664,0.097222222,0.714,0.286,0.47826087,0.701869565
25616,0.539473684,,1,0.075921909,0.444444444,0,1,0.265306122,0.0268757,0.632075472,0.256302521,0.994308231,1,0.053977273,0.045112782,0.040163934,0.052854123,0.028352909,0.03634439,0.021538314,0.042505445,0.054232036,0.060693642,0.018136335,0.050765512,0.020517395,0.026666667,0.014276444,0.035331906,0.166666667,0.667,0.333,0.405782609,0.869565217
8940,0.657894737,0,1,0.050976139,0,0,0,,0.18402389,0.632075472,0.415966387,0.369527145,1,0.0125,0,0.005737705,0.016913319,0.016753164,0.015878617,0.012444359,0.025146855,0.004842146,0.002890173,0.000938086,0.006043513,0.008623253,0,0.002595717,0.012847966,0.277777778,0.7,0.3,0.573913043,0.819565217
13709,0.578947368,1,1,0.077006508,0.222222222,0.041314554,1,,0.74766704,0.990566038,0.37394958,0.520140105,1,0.086931818,0.060150376,0.075409836,0.027484144,0.082418283,0.093860268,0.11405734,0.046267573,0.032345536,0.040462428,0.027829894,0.00886382,0.155515908,0.2,0.219338092,0.055674518,0.513888889,0.703,0.297,0.054043478,0.987086957
25159,0.171052632,0,1,0.036876356,0.888888889,0.004694836,1,0.387755102,0.013064576,0.688679245,0.415966387,0.487302977,1,0.023295455,0,0.013114754,0.002114165,0.015478467,0.006704305,0.018092184,0.008250281,0.016850668,0.005780347,0.012507817,0.003626108,0.051144811,0.013333333,0.055158988,0.014989293,0.069444444,0.6,0.4,0.330434783,0.886956522
22270,0.434210526,,0.5,0.014099783,0.111111111,0,1,,0.009705114,0.235849057,0.415966387,0.159369527,1,0.059659091,0.037593985,0.032786885,0.044397463,0.025821724,0.026111503,0.029579285,0.019008646,0.018012783,0.005780347,0.009380863,0.00886382,0.043413619,0.013333333,0.040233615,0.032119914,0.111111111,0.625,0.375,0.114130435,0.961956522
11087,0.526315789,0,1,0.014099783,0.222222222,0,1,,0.231056364,0.264150943,0.903361345,0.868651489,1,0.022159091,0.007518797,0.01557377,0.012684989,0.006500956,0.003528582,0.007801656,0.004488153,0.00232423,0,0.001250782,0.000402901,0.004757657,0.006666667,0.004542505,0.003211991,0.027777778,1,0,0.239130435,0.717391304
36708,0.368421053,0,0.5,0.010845987,0,0.045070423,0,0.12244898,0.203434117,0.613207547,0.415966387,0.405429072,1,0.005113636,0.007518797,0.004098361,0.00422833,0.003896932,0.003528582,0.003493993,0.004224144,0.004842146,0.002890173,0.001876173,0.002417405,0.015165031,0.02,0.00843608,0.019271949,0.097222222,0.714,0.286,0.236043478,0.751565217
13403,0.486842105,0,1,0.042299349,0.222222222,0,1,0.12244898,0.08995894,0.632075472,0.256302521,0.619964974,1,0.023295455,0.022556391,0.022131148,0.014799154,0.029918966,0.033874382,0.039869813,0.018942644,0.01026535,0.005780347,0.010631645,0.002417405,0.027951234,0.033333333,0.034393251,0.020342612,0.194444444,0.786,0.214,0.41926087,0.847826087
14850,0.355263158,1,1,0.002169197,1,0,0,0.12244898,0.001493094,0.264150943,0.415966387,0.492556918,1,0.002272727,0,0.001639344,0,0.000254939,0,0.000191452,6.60E-05,0,0,0,0,0.002081475,0.006666667,0.001297859,0,0.013888889,0.999,0,0.347826087,0.869565217
31257,0.302631579,1,1,0.070498915,0.333333333,0,1,,0.086599477,0.632075472,0.415966387,0.61033275,1,0.227272727,0.157894737,0.095081967,0.274841438,0.078575981,0.061750176,0.06375341,0.090687083,0.098779779,0.060693642,0.032520325,0.076551168,0.027356527,0.033333333,0.012978585,0.038543897,0.402777778,0.655,0.345,0.191913043,0.874043478
15849,0.434210526,0,1,0.02494577,0.222222222,0,1,0.12244898,0.09929078,0.075471698,0.256302521,0.298598949,1,0.015909091,0,0.014754098,0.00422833,0.011617955,0.005292872,0.016704159,0.004884166,0.006197947,0.005780347,0.007191995,0.001208703,0.002081475,0.006666667,0.003244646,0,0.027777778,1,0,0.434782609,0.869565217
16236,0.526315789,,1,0.07483731,0.333333333,0.000938967,1,,0.164613662,0.235849057,0.37394958,0.341943958,1,0.059090909,0,0.051639344,0.002114165,0.091887462,0.044812985,0.138036663,0.034651178,0.131512686,0.046242775,0.12945591,0.022159549,0.091584894,0.026666667,0.112264763,0.025695931,0.444444444,0.687,0.312,0.009521739,0.994565217
26493,0.236842105,1,0.5,0.138828633,0.444444444,0.004694836,1,,0.079880552,0.632075472,0.903361345,0.506567426,1,0.03125,0,0.023770492,0.006342495,0.03257762,0.019760056,0.044991145,0.015048512,0.024985474,0,0.019387117,0.00443191,0.082069581,0.006666667,0.083062946,0.024625268,0.416666667,0.867,0.133,0.088391304,0.859434783
7626,0.618421053,1,1,0.070498915,0.444444444,0,1,0.857142857,0.235535648,0.632075472,0.256302521,0.319614711,1,0.089772727,0.07518797,0.054918033,0.076109937,0.100300464,0.137967537,0.121619681,0.080918751,0.058880496,0.057803468,0.038774234,0.030620467,0.024977698,0.06,0.029201817,0.018201285,0.722222222,0.692,0.308,0.231608696,0.940652174
19142,,,1,,,,1,,0.213139231,0.990566038,0.37394958,0.341943958,1,0.072727273,0.082706767,0.067213115,0.038054968,0.056778658,0.055045872,0.094672857,0.022968781,0.038543482,0.031791908,0.040337711,0.006849315,0.03597978,0.04,0.051265412,0.010706638,0.305555556,0.682,0.318,0.031608696,0.920956522
18856,0.618421053,0,1,0.045553145,0.666666667,0.001877934,1,0.12244898,0.331466965,0.990566038,0.37394958,0.142732049,1,0.018181818,0.007518797,0.018852459,0.00422833,0.020577256,0.014114326,0.035466424,0.008844301,0.013364323,0.011560694,0.015322076,0.002417405,0.008325899,0.006666667,0.010382868,0.002141328,0.222222222,0.562,0.437,0.106,0.926652174
16884,0.486842105,1,1,0.065075922,0.222222222,0,1,0.12244898,0.138857783,0.20754717,0.415966387,0.61033275,1,0.129545455,0.045112782,0.071311475,0.10359408,0.037712829,0.032110092,0.030632269,0.040525378,0.046871974,0.031791908,0.01782364,0.033037873,0.020814749,0.026666667,0.012978585,0.023554604,0.166666667,0.5,0.5,0.503608696,0.75
36483,0.171052632,1,1,0.015184382,0.555555556,0.023474178,0,,0.086972751,0.273584906,0.37394958,0.142732049,1,0.059090909,0.007518797,0.050819672,0.010570825,0.019065829,0.008115737,0.020246015,0.008844301,0.046871974,0.00867052,0.034709193,0.011281225,0.13559322,0.073333333,0.116158339,0.053533191,0.180555556,0.846,0.154,0.277608696,0.812695652
35854,0.368421053,1,1,0.017353579,0.666666667,0.007511737,1,0.12244898,0.188876446,0.20754717,0.415966387,0.132661996,1,0.021590909,0,0.006557377,0.035940803,0.000965128,0.000352858,0.000622218,0.001122038,0.003486345,0,0.001250782,0.002820306,0.01338091,0,0.011031798,0.01391863,0.013888889,0.999,0,0.086956522,0.086956522
26556,,,0.5,,,,1,,0.212392684,0.264150943,0.256302521,0.574868651,1,0.097727273,0.052631579,0.068852459,0.071881607,0.035964673,0.043048694,0.041162112,0.02765494,0.033507651,0.031791908,0.020950594,0.016518936,0.051739518,0.073333333,0.042180402,0.053533191,0.375,0.741,0.259,0.357478261,0.847
34918,0.434210526,1,1,0.014099783,0.555555556,0,1,,0.278088839,0.264150943,0.903361345,0.761383538,1,0.074431818,0.045112782,0.062295082,0.046511628,0.043084767,0.045518701,0.057674819,0.028446967,0.034669766,0.060693642,0.03220763,0.017324738,0.033600952,0.04,0.042829332,0.016059957,0.291666667,0.619,0.381,0.157347826,0.917173913
32199,0.407894737,,0.5,0.032537961,0.444444444,0,0,0.040816327,0.035460993,0.679245283,0.415966387,0.394921191,1,0.022159091,0,0.021311475,0.00845666,0.008704361,0.006704305,0.012252908,0.003762128,0.005810575,0,0.004690432,0.002014504,0.011002081,0.006666667,0.014276444,0.004282655,0.125,0.444,0.555,0.357478261,0.797086957
23098,0.657894737,,1,0.015184382,0.555555556,0.007511737,0,,0.219111609,0.613207547,0.415966387,0.634851138,1,0.001704545,0.007518797,0.002459016,0,0.002913594,0.002822865,0.00540851,0.000726025,0.00232423,0.002890173,0.002501563,0,0.001189414,0,0.001297859,0,0.069444444,1,0,0.460869565,0.495652174
18786,0.289473684,1,1,0.042299349,0.444444444,0.001877934,1,,0.232176185,0.990566038,0.37394958,0.337565674,1,0.043181818,0.045112782,0.036885246,0.021141649,0.123627424,0.142554693,0.177954339,0.070226388,0.051520434,0.086705202,0.046904315,0.024576954,0.05857865,0.106666667,0.086956522,0.025695931,0.416666667,0.733,0.267,0.014478261,1
13273,0.184210526,,1,0.085683297,0.444444444,0,1,,0.174692049,0.632075472,0.457983193,0.595446585,1,0.023295455,0.007518797,0.024590164,0.00422833,0.033160339,0.016937191,0.049011631,0.015114514,0.030602363,0.00867052,0.02876798,0.004834811,0.047873922,0,0.059052563,0.020342612,0.347222222,0.72,0.28,0.189565217,0.928695652
8764,0.289473684,1,1,0.047722343,0.333333333,0.029107981,1,,0.219858156,0.264150943,0.256302521,0.75,1,0.025568182,0.022556391,0.013934426,0.016913319,0.030829464,0.039167255,0.033647633,0.026796911,0.013558009,0.011560694,0.00750469,0.005237712,0.016354445,0.046666667,0.01752109,0.017130621,0.222222222,0.812,0.187,0.527173913,0.831521739
20800,,,0.5,,,,1,,0.215378873,0.273584906,0.415966387,0.440017513,1,0.007954545,0.022556391,0.006557377,0.006342495,0.004042611,0.00388144,0.005217058,0.002442083,0.003680031,0.005780347,0.001876173,0.002014504,0.004757657,0.006666667,0.004542505,0.004282655,0.347222222,0.76,0.24,0.509565217,0.815652174
35072,0.118421053,,1,0.009761388,0.666666667,0,1,,0.15826801,0.990566038,0.37394958,0.103327496,1,,,,,0.000637349,0.000705716,0.000909395,0.000198007,0,0,0,0,0,0,0,0,0,0,0,0,0
28586,0.157894737,0,0.5,0.07483731,0.333333333,0,1,,0.226203807,0.679245283,0.415966387,0.788091068,1,0.264772727,0.142857143,0.201639344,0.183932347,0.119675863,0.088567396,0.159144211,0.077288628,0.075537478,0.060693642,0.05409631,0.038678485,0.056497175,0.026666667,0.058403634,0.03640257,0.541666667,0.718,0.282,0.175043478,0.900782609
36105,0.355263158,,1,0.03362256,0.444444444,0,1,,0.021276596,0.632075472,0.256302521,0.300350263,1,0.018181818,0.037593985,0.014754098,0.019027484,0.010834927,0.014467184,0.008758914,0.01353046,0.01258958,0.031791908,0.007191995,0.008460919,0.020814749,0.033333333,0.009733939,0.037473233,0.138888889,0.9,0.1,0.439130435,0.804347826
15353,0.473684211,0,1,0.013015184,0.333333333,0,1,0.714285714,0.046285928,0.047169811,0.256302521,0.146234676,1,0.009659091,0,0.006557377,0.010570825,0.063388874,0.0649259,0.08849854,0.032077091,0.032732907,0.031791908,0.028142589,0.00926672,0.00921796,0.02,0.00908501,0.007494647,0.458333333,0.636,0.364,0.324130435,0.747043478
29946,0.078947368,,1,0.066160521,0,0.000938967,1,0.12244898,0.039567003,0.632075472,0.415966387,0.140980736,1,0.011363636,0.007518797,0.007377049,0.010570825,0.008813621,0.004587156,0.012109319,0.004620157,0.005229518,0.005780347,0.004690432,0.002417405,0.005649718,0.006666667,0.005840363,0.005353319,0.263888889,0.579,0.421,0.151043478,0.956521739
21600,0.447368421,0,1,0.082429501,1,0.000938967,0,0.12244898,0.092945129,0.264150943,0.415966387,0.692644483,1,0.210227273,0.052631579,0.21557377,0.033826638,0.080688337,0.055045872,0.124443594,0.0323411,0.07360062,0.031791908,0.083489681,0.010072522,0.051739518,0.04,0.067488644,0.023554604,0.152777778,0.636,0.364,0.197608696,0.873521739
35916,0.618421053,,1,0.091106291,1,0,0,,0.039193729,0.264150943,0.415966387,0.01882662,1,0.120454545,0.022556391,0.056557377,0.141649049,0.049622143,0.038461538,0.035466424,0.057817966,0.039511912,0.01734104,0.015322076,0.031023368,0.039548023,0.033333333,0.020765737,0.056745182,0.361111111,0.731,0.269,0.458173913,0.884608696
24471,0.276315789,0,1,0.048806941,0.111111111,0,1,,0.634191863,0.632075472,0.256302521,0.527145359,1,0.020454545,0.037593985,0.023770492,0.002114165,0.022744241,0.026817219,0.029962188,0.014982509,0.006585319,0.00867052,0.006253909,0.000402901,0.077906631,0.16,0.102530824,0.04496788,0.208333333,0.867,0.133,0.452173913,0.820304348
26023,0.263157895,1,0.5,0.022776573,0.888888889,0.000938967,1,0.734693878,0.218365062,0.632075472,0.256302521,0.740805604,1,0.017045455,0.015037594,0.009016393,0.010570825,0.05106073,0.05716302,0.056669698,0.047257607,0.021111757,0.020231214,0.011882427,0.016116035,0.016057092,0.026666667,0.013627515,0.021413276,0.375,0.778,0.222,0.223826087,0.948478261
28140,0.342105263,0,1,0.065075922,0.888888889,0.030046948,1,,0.032848078,0.990566038,0.37394958,0.341943958,1,0.198295455,0.082706767,0.191803279,0.059196617,0.147682782,0.091037403,0.213851529,0.074054518,0.140615921,0.060693642,0.147592245,0.026188558,0.202795123,0.166666667,0.263465282,0.099571734,0.263888889,0.842,0.158,0.217391304,0.926782609
8656,0.407894737,0,1,0.056399132,0.555555556,0,1,,0.058603957,0.273584906,0.37394958,0.161120841,1,0.265909091,0.097744361,0.276229508,0.073995772,0.236565601,0.13549753,0.371368401,0.092139133,0.12434631,0.060693642,0.134771732,0.02739726,0.118644068,0.06,0.171317326,0.043897216,0.361111111,0.654,0.346,0.170565217,0.931434783
22130,0.578947368,1,1,0.078091106,0,0.000938967,1,,0.849570735,0.632075472,0.256302521,0.056042032,1,0.107954545,0.022556391,0.113934426,0.019027484,0.125903669,0.051870148,0.226056574,0.020856709,0.050358319,0.020231214,0.059412133,0.005237712,0.038953315,0.033333333,0.059052563,0.010706638,0.291666667,0.762,0.238,0.060043478,0.964782609
